,ID,Platform,Project Name,Project ID,Version Number,Version ID,Dependency Name,Dependency Platform,Dependency Kind,Optional Dependency,Dependency Requirements,Dependency Project ID
258,9373,Dub,dash,258,0.11.0,264,gfm:sdl2,Dub,runtime,False,==1.3.8,
259,9261,Dub,dash,258,0.11.0-beta1,254,gl3n,Dub,runtime,False,==1.0.0,403.0
260,9262,Dub,dash,258,0.11.0-beta1,254,x11,Dub,runtime,True,~>1.0,592.0
261,9263,Dub,dash,258,0.11.0-beta1,254,derelict-assimp3,Dub,runtime,False,~>1.0,282.0
262,9264,Dub,dash,258,0.11.0-beta1,254,msgpack-d,Dub,runtime,False,==0.9.2,475.0
263,9265,Dub,dash,258,0.11.0-beta1,254,vibe-d,Dub,runtime,False,0.7.21-rc.2,579.0
264,9266,Dub,dash,258,0.11.0-beta1,254,derelict-fi,Dub,runtime,False,~>1.0,287.0
265,9267,Dub,dash,258,0.11.0-beta1,254,derelict-gl3,Dub,runtime,False,~>1.0,289.0
266,9268,Dub,dash,258,0.11.0-beta1,254,dyaml,Dub,runtime,False,~>0.5,374.0
267,9269,Dub,dash,258,0.11.0-beta1,254,gfm:sdl2,Dub,runtime,False,==1.3.3,
268,9270,Dub,dash,258,0.11.0-beta1,254,dlogg,Dub,runtime,False,~>0.3,349.0
269,9271,Dub,dash,258,0.11.0-beta10,255,gl3n,Dub,runtime,False,==1.0.0,403.0
270,9272,Dub,dash,258,0.11.0-beta10,255,logger,Dub,runtime,False,==0.3.3,457.0
271,9273,Dub,dash,258,0.11.0-beta10,255,x11,Dub,runtime,True,~>1.0,592.0
272,9274,Dub,dash,258,0.11.0-beta10,255,derelict-assimp3,Dub,runtime,False,~>1.0,282.0
273,9275,Dub,dash,258,0.11.0-beta10,255,colorize,Dub,runtime,False,==1.0.5,233.0
274,9276,Dub,dash,258,0.11.0-beta10,255,msgpack-d,Dub,runtime,False,==0.9.2,475.0
275,9277,Dub,dash,258,0.11.0-beta10,255,vibe-d,Dub,runtime,False,0.7.21-rc.4,579.0
276,9278,Dub,dash,258,0.11.0-beta10,255,derelict-fi,Dub,runtime,False,~>1.0,287.0
277,9279,Dub,dash,258,0.11.0-beta10,255,derelict-gl3,Dub,runtime,False,~>1.0,289.0
278,9280,Dub,dash,258,0.11.0-beta10,255,dyaml,Dub,runtime,False,~>0.5,374.0
279,9281,Dub,dash,258,0.11.0-beta10,255,gfm:sdl2,Dub,runtime,False,==1.3.8,
280,9282,Dub,dash,258,0.11.0-beta2,256,gl3n,Dub,runtime,False,==1.0.0,403.0
281,9283,Dub,dash,258,0.11.0-beta2,256,x11,Dub,runtime,True,~>1.0,592.0
282,9284,Dub,dash,258,0.11.0-beta2,256,derelict-assimp3,Dub,runtime,False,~>1.0,282.0
283,9285,Dub,dash,258,0.11.0-beta2,256,msgpack-d,Dub,runtime,False,==0.9.2,475.0
284,9286,Dub,dash,258,0.11.0-beta2,256,vibe-d,Dub,runtime,False,0.7.21-rc.3,579.0
285,9287,Dub,dash,258,0.11.0-beta2,256,derelict-fi,Dub,runtime,False,~>1.0,287.0
286,9288,Dub,dash,258,0.11.0-beta2,256,derelict-gl3,Dub,runtime,False,~>1.0,289.0
287,9289,Dub,dash,258,0.11.0-beta2,256,dyaml,Dub,runtime,False,~>0.5,374.0
288,9291,Dub,dash,258,0.11.0-beta2,256,dlogg,Dub,runtime,False,~>0.3,349.0
289,9290,Dub,dash,258,0.11.0-beta2,256,gfm:sdl2,Dub,runtime,False,==1.3.3,
290,9292,Dub,dash,258,0.11.0-beta3,257,gl3n,Dub,runtime,False,==1.0.0,403.0
291,9293,Dub,dash,258,0.11.0-beta3,257,x11,Dub,runtime,True,~>1.0,592.0
292,9294,Dub,dash,258,0.11.0-beta3,257,derelict-assimp3,Dub,runtime,False,~>1.0,282.0
293,9295,Dub,dash,258,0.11.0-beta3,257,msgpack-d,Dub,runtime,False,==0.9.2,475.0
294,9296,Dub,dash,258,0.11.0-beta3,257,vibe-d,Dub,runtime,False,0.7.21-rc.3,579.0
295,9297,Dub,dash,258,0.11.0-beta3,257,derelict-fi,Dub,runtime,False,~>1.0,287.0
296,9298,Dub,dash,258,0.11.0-beta3,257,derelict-gl3,Dub,runtime,False,~>1.0,289.0
297,9299,Dub,dash,258,0.11.0-beta3,257,dyaml,Dub,runtime,False,~>0.5,374.0
298,9301,Dub,dash,258,0.11.0-beta3,257,dlogg,Dub,runtime,False,~>0.3,349.0
299,9300,Dub,dash,258,0.11.0-beta3,257,gfm:sdl2,Dub,runtime,False,==1.3.3,
300,9302,Dub,dash,258,0.11.0-beta4,258,gl3n,Dub,runtime,False,==1.0.0,403.0
301,9303,Dub,dash,258,0.11.0-beta4,258,x11,Dub,runtime,True,~>1.0,592.0
302,9306,Dub,dash,258,0.11.0-beta4,258,vibe-d,Dub,runtime,False,0.7.21-rc.3,579.0
303,9307,Dub,dash,258,0.11.0-beta4,258,derelict-fi,Dub,runtime,False,~>1.0,287.0
304,9308,Dub,dash,258,0.11.0-beta4,258,derelict-gl3,Dub,runtime,False,~>1.0,289.0
305,9309,Dub,dash,258,0.11.0-beta4,258,dyaml,Dub,runtime,False,~>0.5,374.0
306,9310,Dub,dash,258,0.11.0-beta4,258,gfm:sdl2,Dub,runtime,False,==1.3.3,
307,9311,Dub,dash,258,0.11.0-beta4,258,dlogg,Dub,runtime,False,~>0.3,349.0
308,9305,Dub,dash,258,0.11.0-beta4,258,msgpack-d,Dub,runtime,False,==0.9.2,475.0
309,9304,Dub,dash,258,0.11.0-beta4,258,derelict-assimp3,Dub,runtime,False,~>1.0,282.0
310,9312,Dub,dash,258,0.11.0-beta5,259,gl3n,Dub,runtime,False,==1.0.0,403.0
311,9313,Dub,dash,258,0.11.0-beta5,259,x11,Dub,runtime,True,~>1.0,592.0
312,9314,Dub,dash,258,0.11.0-beta5,259,derelict-assimp3,Dub,runtime,False,~>1.0,282.0
313,9315,Dub,dash,258,0.11.0-beta5,259,msgpack-d,Dub,runtime,False,==0.9.2,475.0
314,9316,Dub,dash,258,0.11.0-beta5,259,vibe-d,Dub,runtime,False,0.7.21-rc.3,579.0
315,9317,Dub,dash,258,0.11.0-beta5,259,derelict-fi,Dub,runtime,False,~>1.0,287.0
316,9318,Dub,dash,258,0.11.0-beta5,259,derelict-gl3,Dub,runtime,False,~>1.0,289.0
317,9319,Dub,dash,258,0.11.0-beta5,259,dyaml,Dub,runtime,False,~>0.5,374.0
318,9320,Dub,dash,258,0.11.0-beta5,259,gfm:sdl2,Dub,runtime,False,==1.3.3,
319,9321,Dub,dash,258,0.11.0-beta5,259,dlogg,Dub,runtime,False,~>0.3,349.0
320,9322,Dub,dash,258,0.11.0-beta6,260,gl3n,Dub,runtime,False,==1.0.0,403.0
321,9323,Dub,dash,258,0.11.0-beta6,260,x11,Dub,runtime,True,~>1.0,592.0
322,9324,Dub,dash,258,0.11.0-beta6,260,derelict-assimp3,Dub,runtime,False,~>1.0,282.0
323,9325,Dub,dash,258,0.11.0-beta6,260,msgpack-d,Dub,runtime,False,==0.9.2,475.0
324,9326,Dub,dash,258,0.11.0-beta6,260,vibe-d,Dub,runtime,False,0.7.21-rc.3,579.0
325,9327,Dub,dash,258,0.11.0-beta6,260,derelict-fi,Dub,runtime,False,~>1.0,287.0
326,9328,Dub,dash,258,0.11.0-beta6,260,derelict-gl3,Dub,runtime,False,~>1.0,289.0
327,9329,Dub,dash,258,0.11.0-beta6,260,dyaml,Dub,runtime,False,~>0.5,374.0
328,9330,Dub,dash,258,0.11.0-beta6,260,gfm:sdl2,Dub,runtime,False,==1.3.3,
329,9331,Dub,dash,258,0.11.0-beta6,260,dlogg,Dub,runtime,False,~>0.3,349.0
330,9332,Dub,dash,258,0.11.0-beta7,261,gl3n,Dub,runtime,False,==1.0.0,403.0
331,9333,Dub,dash,258,0.11.0-beta7,261,x11,Dub,runtime,True,~>1.0,592.0
332,9334,Dub,dash,258,0.11.0-beta7,261,derelict-assimp3,Dub,runtime,False,~>1.0,282.0
333,9335,Dub,dash,258,0.11.0-beta7,261,msgpack-d,Dub,runtime,False,==0.9.2,475.0
334,9336,Dub,dash,258,0.11.0-beta7,261,vibe-d,Dub,runtime,False,0.7.21-rc.3,579.0
335,9338,Dub,dash,258,0.11.0-beta7,261,derelict-gl3,Dub,runtime,False,~>1.0,289.0
336,9339,Dub,dash,258,0.11.0-beta7,261,dyaml,Dub,runtime,False,~>0.5,374.0
337,9337,Dub,dash,258,0.11.0-beta7,261,derelict-fi,Dub,runtime,False,~>1.0,287.0
338,9340,Dub,dash,258,0.11.0-beta7,261,gfm:sdl2,Dub,runtime,False,==1.3.3,
339,9341,Dub,dash,258,0.11.0-beta7,261,dlogg,Dub,runtime,False,~>0.3,349.0
340,9344,Dub,dash,258,0.11.0-beta8,262,derelict-assimp3,Dub,runtime,False,~>1.0,282.0
341,9345,Dub,dash,258,0.11.0-beta8,262,msgpack-d,Dub,runtime,False,==0.9.2,475.0
342,9346,Dub,dash,258,0.11.0-beta8,262,vibe-d,Dub,runtime,False,0.7.21-rc.3,579.0
343,9347,Dub,dash,258,0.11.0-beta8,262,derelict-fi,Dub,runtime,False,~>1.0,287.0
344,9348,Dub,dash,258,0.11.0-beta8,262,derelict-gl3,Dub,runtime,False,~>1.0,289.0
345,9349,Dub,dash,258,0.11.0-beta8,262,dyaml,Dub,runtime,False,~>0.5,374.0
346,9350,Dub,dash,258,0.11.0-beta8,262,gfm:sdl2,Dub,runtime,False,==1.3.3,
347,9351,Dub,dash,258,0.11.0-beta8,262,dlogg,Dub,runtime,False,~>0.3,349.0
348,9342,Dub,dash,258,0.11.0-beta8,262,gl3n,Dub,runtime,False,==1.0.0,403.0
349,9343,Dub,dash,258,0.11.0-beta8,262,x11,Dub,runtime,True,~>1.0,592.0
350,9354,Dub,dash,258,0.11.0-beta9,263,x11,Dub,runtime,True,~>1.0,592.0
351,9355,Dub,dash,258,0.11.0-beta9,263,derelict-assimp3,Dub,runtime,False,~>1.0,282.0
352,9356,Dub,dash,258,0.11.0-beta9,263,colorize,Dub,runtime,False,==1.0.5,233.0
353,9357,Dub,dash,258,0.11.0-beta9,263,msgpack-d,Dub,runtime,False,==0.9.2,475.0
354,9358,Dub,dash,258,0.11.0-beta9,263,vibe-d,Dub,runtime,False,0.7.21-rc.4,579.0
355,9359,Dub,dash,258,0.11.0-beta9,263,derelict-fi,Dub,runtime,False,~>1.0,287.0
356,9360,Dub,dash,258,0.11.0-beta9,263,derelict-gl3,Dub,runtime,False,~>1.0,289.0
357,9361,Dub,dash,258,0.11.0-beta9,263,dyaml,Dub,runtime,False,~>0.5,374.0
358,9362,Dub,dash,258,0.11.0-beta9,263,gfm:sdl2,Dub,runtime,False,==1.3.8,
359,9352,Dub,dash,258,0.11.0-beta9,263,gl3n,Dub,runtime,False,==1.0.0,403.0
360,9353,Dub,dash,258,0.11.0-beta9,263,logger,Dub,runtime,False,==0.3.3,457.0
361,9377,Dub,dash,258,0.11.1,265,derelict-assimp3,Dub,runtime,False,~>1.0,282.0
362,9378,Dub,dash,258,0.11.1,265,colorize,Dub,runtime,False,==1.0.5,233.0
363,9379,Dub,dash,258,0.11.1,265,msgpack-d,Dub,runtime,False,==0.9.2,475.0
364,9380,Dub,dash,258,0.11.1,265,vibe-d,Dub,runtime,False,0.7.21-rc.4,579.0
365,9381,Dub,dash,258,0.11.1,265,derelict-fi,Dub,runtime,False,~>1.0,287.0
366,9382,Dub,dash,258,0.11.1,265,derelict-gl3,Dub,runtime,False,~>1.0,289.0
367,9383,Dub,dash,258,0.11.1,265,dyaml,Dub,runtime,False,~>0.5,374.0
368,9384,Dub,dash,258,0.11.1,265,gfm:sdl2,Dub,runtime,False,==1.3.8,
369,9374,Dub,dash,258,0.11.1,265,gl3n,Dub,runtime,False,==1.0.0,403.0
370,9375,Dub,dash,258,0.11.1,265,logger,Dub,runtime,False,==0.3.3,457.0
371,9376,Dub,dash,258,0.11.1,265,x11,Dub,runtime,True,~>1.0,592.0
372,9385,Dub,dash,258,0.12.0-beta1,266,gl3n,Dub,runtime,False,==1.0.0,403.0
373,9386,Dub,dash,258,0.12.0-beta1,266,logger,Dub,runtime,False,==0.3.3,457.0
374,9387,Dub,dash,258,0.12.0-beta1,266,x11,Dub,runtime,True,~>1.0,592.0
375,9388,Dub,dash,258,0.12.0-beta1,266,derelict-assimp3,Dub,runtime,False,~>1.0,282.0
376,9389,Dub,dash,258,0.12.0-beta1,266,colorize,Dub,runtime,False,==1.0.5,233.0
377,9391,Dub,dash,258,0.12.0-beta1,266,vibe-d,Dub,runtime,False,0.7.21-rc.4,579.0
378,9392,Dub,dash,258,0.12.0-beta1,266,derelict-fi,Dub,runtime,False,~>1.0,287.0
379,9393,Dub,dash,258,0.12.0-beta1,266,tharsis-prof,Dub,runtime,False,==0.5.2,558.0
380,9394,Dub,dash,258,0.12.0-beta1,266,derelict-gl3,Dub,runtime,False,~>1.0,289.0
381,9395,Dub,dash,258,0.12.0-beta1,266,dyaml,Dub,runtime,False,~>0.5,374.0
382,9396,Dub,dash,258,0.12.0-beta1,266,gfm:sdl2,Dub,runtime,False,==1.3.8,
383,9390,Dub,dash,258,0.12.0-beta1,266,msgpack-d,Dub,runtime,False,==0.9.2,475.0
384,9398,Dub,dash,258,0.12.0-beta2,267,logger,Dub,runtime,False,==0.3.3,457.0
385,9399,Dub,dash,258,0.12.0-beta2,267,x11,Dub,runtime,True,~>1.0,592.0
386,9400,Dub,dash,258,0.12.0-beta2,267,derelict-assimp3,Dub,runtime,False,~>1.0,282.0
387,9401,Dub,dash,258,0.12.0-beta2,267,colorize,Dub,runtime,False,==1.0.5,233.0
388,9402,Dub,dash,258,0.12.0-beta2,267,msgpack-d,Dub,runtime,False,==0.9.2,475.0
389,9403,Dub,dash,258,0.12.0-beta2,267,vibe-d,Dub,runtime,False,0.7.21,579.0
390,9404,Dub,dash,258,0.12.0-beta2,267,derelict-fi,Dub,runtime,False,~>1.0,287.0
391,9405,Dub,dash,258,0.12.0-beta2,267,tharsis-prof,Dub,runtime,False,==0.5.2,558.0
392,9406,Dub,dash,258,0.12.0-beta2,267,derelict-gl3,Dub,runtime,False,~>1.0,289.0
393,9407,Dub,dash,258,0.12.0-beta2,267,dyaml,Dub,runtime,False,~>0.5,374.0
394,9408,Dub,dash,258,0.12.0-beta2,267,gfm:sdl2,Dub,runtime,False,==2.0.8,
395,9397,Dub,dash,258,0.12.0-beta2,267,gl3n,Dub,runtime,False,==1.0.0,403.0
396,14049209,Dub,dash,258,0.2.0,4634178,x11,Dub,runtime,True,~master,592.0
397,14049210,Dub,dash,258,0.2.0,4634178,derelict-assimp3,Dub,runtime,False,~master,282.0
398,14049211,Dub,dash,258,0.2.0,4634178,derelict-fi,Dub,runtime,False,~master,287.0
399,14049212,Dub,dash,258,0.2.0,4634178,dyaml,Dub,runtime,False,~master,374.0
400,14049213,Dub,dash,258,0.2.0,4634178,derelict-gl3,Dub,runtime,False,~master,289.0
401,14049203,Dub,dash,258,0.2.5,4634179,x11,Dub,runtime,True,~master,592.0
402,14049204,Dub,dash,258,0.2.5,4634179,gl3n,Dub,runtime,False,~master,403.0
403,14049205,Dub,dash,258,0.2.5,4634179,derelict-assimp3,Dub,runtime,False,~master,282.0
404,14049206,Dub,dash,258,0.2.5,4634179,derelict-fi,Dub,runtime,False,~master,287.0
405,14049207,Dub,dash,258,0.2.5,4634179,dyaml,Dub,runtime,False,~master,374.0
406,14049208,Dub,dash,258,0.2.5,4634179,derelict-gl3,Dub,runtime,False,~master,289.0
407,14049197,Dub,dash,258,0.2.6,4634180,x11,Dub,runtime,True,~master,592.0
408,14049198,Dub,dash,258,0.2.6,4634180,gl3n,Dub,runtime,False,~master,403.0
409,14049199,Dub,dash,258,0.2.6,4634180,derelict-assimp3,Dub,runtime,False,~master,282.0
410,14049200,Dub,dash,258,0.2.6,4634180,derelict-fi,Dub,runtime,False,~master,287.0
411,14049201,Dub,dash,258,0.2.6,4634180,dyaml,Dub,runtime,False,~master,374.0
412,14049202,Dub,dash,258,0.2.6,4634180,derelict-gl3,Dub,runtime,False,~master,289.0
413,14049191,Dub,dash,258,0.2.7,4634181,x11,Dub,runtime,True,~master,592.0
414,14049192,Dub,dash,258,0.2.7,4634181,gl3n,Dub,runtime,False,~master,403.0
415,14049193,Dub,dash,258,0.2.7,4634181,derelict-assimp3,Dub,runtime,False,~master,282.0
416,14049194,Dub,dash,258,0.2.7,4634181,derelict-fi,Dub,runtime,False,~master,287.0
417,14049195,Dub,dash,258,0.2.7,4634181,dyaml,Dub,runtime,False,~master,374.0
418,14049196,Dub,dash,258,0.2.7,4634181,derelict-gl3,Dub,runtime,False,~master,289.0
419,14049185,Dub,dash,258,0.2.8,4634182,x11,Dub,runtime,True,~master,592.0
420,14049186,Dub,dash,258,0.2.8,4634182,gl3n,Dub,runtime,False,~master,403.0
421,14049187,Dub,dash,258,0.2.8,4634182,derelict-assimp3,Dub,runtime,False,~master,282.0
422,14049188,Dub,dash,258,0.2.8,4634182,derelict-fi,Dub,runtime,False,~master,287.0
423,14049189,Dub,dash,258,0.2.8,4634182,dyaml,Dub,runtime,False,~master,374.0
424,14049190,Dub,dash,258,0.2.8,4634182,derelict-gl3,Dub,runtime,False,~master,289.0
425,14049179,Dub,dash,258,0.3.0,4634183,x11,Dub,runtime,True,~master,592.0
426,14049180,Dub,dash,258,0.3.0,4634183,gl3n,Dub,runtime,False,~master,403.0
427,14049181,Dub,dash,258,0.3.0,4634183,derelict-assimp3,Dub,runtime,False,~master,282.0
428,14049182,Dub,dash,258,0.3.0,4634183,derelict-fi,Dub,runtime,False,~master,287.0
429,14049183,Dub,dash,258,0.3.0,4634183,dyaml,Dub,runtime,False,~master,374.0
430,14049184,Dub,dash,258,0.3.0,4634183,derelict-gl3,Dub,runtime,False,~master,289.0
431,14049175,Dub,dash,258,0.3.1,4634184,derelict-assimp3,Dub,runtime,False,~master,282.0
432,14049173,Dub,dash,258,0.3.1,4634184,x11,Dub,runtime,True,~master,592.0
433,14049174,Dub,dash,258,0.3.1,4634184,gl3n,Dub,runtime,False,~master,403.0
434,14049176,Dub,dash,258,0.3.1,4634184,derelict-fi,Dub,runtime,False,~master,287.0
435,14049177,Dub,dash,258,0.3.1,4634184,dyaml,Dub,runtime,False,~master,374.0
436,14049178,Dub,dash,258,0.3.1,4634184,derelict-gl3,Dub,runtime,False,~master,289.0
437,14049167,Dub,dash,258,0.3.2,4634185,x11,Dub,runtime,True,~master,592.0
438,14049168,Dub,dash,258,0.3.2,4634185,gl3n,Dub,runtime,False,~master,403.0
439,14049169,Dub,dash,258,0.3.2,4634185,derelict-assimp3,Dub,runtime,False,~master,282.0
440,14049170,Dub,dash,258,0.3.2,4634185,derelict-fi,Dub,runtime,False,~master,287.0
441,14049171,Dub,dash,258,0.3.2,4634185,dyaml,Dub,runtime,False,~master,374.0
442,14049172,Dub,dash,258,0.3.2,4634185,derelict-gl3,Dub,runtime,False,~master,289.0
443,14049161,Dub,dash,258,0.3.3,4634186,x11,Dub,runtime,True,~master,592.0
444,14049162,Dub,dash,258,0.3.3,4634186,gl3n,Dub,runtime,False,~master,403.0
445,14049163,Dub,dash,258,0.3.3,4634186,derelict-assimp3,Dub,runtime,False,~master,282.0
446,14049164,Dub,dash,258,0.3.3,4634186,derelict-fi,Dub,runtime,False,~master,287.0
447,14049165,Dub,dash,258,0.3.3,4634186,dyaml,Dub,runtime,False,~master,374.0
448,14049166,Dub,dash,258,0.3.3,4634186,derelict-gl3,Dub,runtime,False,~master,289.0
449,14049155,Dub,dash,258,0.4.0,4634187,x11,Dub,runtime,True,~master,592.0
450,14049156,Dub,dash,258,0.4.0,4634187,derelict-assimp3,Dub,runtime,False,~master,282.0
451,14049157,Dub,dash,258,0.4.0,4634187,derelict-fi,Dub,runtime,False,~master,287.0
452,14049158,Dub,dash,258,0.4.0,4634187,gl3n-shared,Dub,runtime,False,~master,
453,14049159,Dub,dash,258,0.4.0,4634187,dyaml,Dub,runtime,False,~master,374.0
454,14049160,Dub,dash,258,0.4.0,4634187,derelict-gl3,Dub,runtime,False,~master,289.0
455,14049149,Dub,dash,258,0.4.1,4634188,x11,Dub,runtime,True,~master,592.0
456,14049150,Dub,dash,258,0.4.1,4634188,derelict-assimp3,Dub,runtime,False,~master,282.0
457,14049151,Dub,dash,258,0.4.1,4634188,derelict-fi,Dub,runtime,False,~master,287.0
458,14049152,Dub,dash,258,0.4.1,4634188,gl3n-shared,Dub,runtime,False,~master,
459,14049153,Dub,dash,258,0.4.1,4634188,dyaml,Dub,runtime,False,~master,374.0
460,14049154,Dub,dash,258,0.4.1,4634188,derelict-gl3,Dub,runtime,False,~master,289.0
461,14049143,Dub,dash,258,0.5.0,4634189,x11,Dub,runtime,True,~master,592.0
462,14049144,Dub,dash,258,0.5.0,4634189,derelict-assimp3,Dub,runtime,False,~master,282.0
463,14049145,Dub,dash,258,0.5.0,4634189,derelict-fi,Dub,runtime,False,~master,287.0
464,14049146,Dub,dash,258,0.5.0,4634189,gl3n-shared,Dub,runtime,False,~master,
465,14049147,Dub,dash,258,0.5.0,4634189,dyaml,Dub,runtime,False,~master,374.0
466,14049148,Dub,dash,258,0.5.0,4634189,derelict-gl3,Dub,runtime,False,~master,289.0
467,14049134,Dub,dash,258,0.5.1,4634190,x11,Dub,runtime,True,~master,592.0
468,14049136,Dub,dash,258,0.5.1,4634190,derelict-assimp3,Dub,runtime,False,~master,282.0
469,14049138,Dub,dash,258,0.5.1,4634190,derelict-fi,Dub,runtime,False,~master,287.0
470,14049140,Dub,dash,258,0.5.1,4634190,gl3n-shared,Dub,runtime,False,~master,
471,14049141,Dub,dash,258,0.5.1,4634190,dyaml,Dub,runtime,False,~master,374.0
472,14049142,Dub,dash,258,0.5.1,4634190,derelict-gl3,Dub,runtime,False,~master,289.0
473,14049121,Dub,dash,258,0.5.2,4634191,x11,Dub,runtime,True,~master,592.0
474,14049123,Dub,dash,258,0.5.2,4634191,derelict-assimp3,Dub,runtime,False,~master,282.0
475,14049124,Dub,dash,258,0.5.2,4634191,derelict-fi,Dub,runtime,False,~master,287.0
476,14049125,Dub,dash,258,0.5.2,4634191,gl3n-shared,Dub,runtime,False,~master,
477,14049126,Dub,dash,258,0.5.2,4634191,dyaml,Dub,runtime,False,~master,374.0
478,14049129,Dub,dash,258,0.5.2,4634191,derelict-gl3,Dub,runtime,False,~master,289.0
479,14049106,Dub,dash,258,0.5.3,4634192,x11,Dub,runtime,True,~master,592.0
480,14049107,Dub,dash,258,0.5.3,4634192,derelict-assimp3,Dub,runtime,False,~master,282.0
481,14049108,Dub,dash,258,0.5.3,4634192,derelict-fi,Dub,runtime,False,~master,287.0
482,14049109,Dub,dash,258,0.5.3,4634192,gl3n-shared,Dub,runtime,False,~master,
483,14049110,Dub,dash,258,0.5.3,4634192,dyaml,Dub,runtime,False,~master,374.0
484,14049111,Dub,dash,258,0.5.3,4634192,derelict-gl3,Dub,runtime,False,~master,289.0
485,14049094,Dub,dash,258,0.6.0,4634193,x11,Dub,runtime,True,~master,592.0
486,14049097,Dub,dash,258,0.6.0,4634193,derelict-assimp3,Dub,runtime,False,~master,282.0
487,14049099,Dub,dash,258,0.6.0,4634193,derelict-fi,Dub,runtime,False,~master,287.0
488,14049102,Dub,dash,258,0.6.0,4634193,gl3n-shared,Dub,runtime,False,~master,
489,14049104,Dub,dash,258,0.6.0,4634193,dyaml,Dub,runtime,False,~master,374.0
490,14049105,Dub,dash,258,0.6.0,4634193,derelict-gl3,Dub,runtime,False,~master,289.0
491,14049085,Dub,dash,258,0.6.1,4634194,x11,Dub,runtime,True,~master,592.0
492,14049086,Dub,dash,258,0.6.1,4634194,derelict-assimp3,Dub,runtime,False,~master,282.0
493,14049087,Dub,dash,258,0.6.1,4634194,derelict-fi,Dub,runtime,False,~master,287.0
494,14049088,Dub,dash,258,0.6.1,4634194,gl3n-shared,Dub,runtime,False,~master,
495,14049089,Dub,dash,258,0.6.1,4634194,dyaml,Dub,runtime,False,~master,374.0
496,14049090,Dub,dash,258,0.6.1,4634194,derelict-gl3,Dub,runtime,False,~master,289.0
497,14049079,Dub,dash,258,0.6.2,4634195,x11,Dub,runtime,True,~master,592.0
498,14049080,Dub,dash,258,0.6.2,4634195,derelict-assimp3,Dub,runtime,False,~master,282.0
499,14049081,Dub,dash,258,0.6.2,4634195,derelict-fi,Dub,runtime,False,~master,287.0
500,14049082,Dub,dash,258,0.6.2,4634195,gl3n-shared,Dub,runtime,False,~master,
501,14049083,Dub,dash,258,0.6.2,4634195,dyaml,Dub,runtime,False,~master,374.0
502,14049084,Dub,dash,258,0.6.2,4634195,derelict-gl3,Dub,runtime,False,~master,289.0
503,14049073,Dub,dash,258,0.6.3,4634196,x11,Dub,runtime,True,~master,592.0
504,14049074,Dub,dash,258,0.6.3,4634196,derelict-assimp3,Dub,runtime,False,~master,282.0
505,14049075,Dub,dash,258,0.6.3,4634196,derelict-fi,Dub,runtime,False,~master,287.0
506,14049076,Dub,dash,258,0.6.3,4634196,gl3n-shared,Dub,runtime,False,~master,
507,14049077,Dub,dash,258,0.6.3,4634196,dyaml,Dub,runtime,False,~master,374.0
508,14049078,Dub,dash,258,0.6.3,4634196,derelict-gl3,Dub,runtime,False,~master,289.0
509,14049048,Dub,dash,258,0.6.4,4634199,x11,Dub,runtime,True,~master,592.0
510,14049049,Dub,dash,258,0.6.4,4634199,derelict-assimp3,Dub,runtime,False,~master,282.0
511,14049050,Dub,dash,258,0.6.4,4634199,derelict-fi,Dub,runtime,False,~master,287.0
512,14049052,Dub,dash,258,0.6.4,4634199,gl3n-shared,Dub,runtime,False,~master,
513,14049053,Dub,dash,258,0.6.4,4634199,dyaml,Dub,runtime,False,~master,374.0
514,14049054,Dub,dash,258,0.6.4,4634199,derelict-gl3,Dub,runtime,False,~master,289.0
515,14049067,Dub,dash,258,0.6.4-beta1,4634197,x11,Dub,runtime,True,~master,592.0
516,14049068,Dub,dash,258,0.6.4-beta1,4634197,derelict-assimp3,Dub,runtime,False,~master,282.0
517,14049069,Dub,dash,258,0.6.4-beta1,4634197,derelict-fi,Dub,runtime,False,~master,287.0
518,14049070,Dub,dash,258,0.6.4-beta1,4634197,gl3n-shared,Dub,runtime,False,~master,
519,14049071,Dub,dash,258,0.6.4-beta1,4634197,dyaml,Dub,runtime,False,~master,374.0
520,14049072,Dub,dash,258,0.6.4-beta1,4634197,derelict-gl3,Dub,runtime,False,~master,289.0
521,14049056,Dub,dash,258,0.6.4-beta2,4634198,x11,Dub,runtime,True,~master,592.0
522,14049058,Dub,dash,258,0.6.4-beta2,4634198,derelict-assimp3,Dub,runtime,False,~master,282.0
523,14049060,Dub,dash,258,0.6.4-beta2,4634198,derelict-fi,Dub,runtime,False,~master,287.0
524,14049061,Dub,dash,258,0.6.4-beta2,4634198,gl3n-shared,Dub,runtime,False,~master,
525,14049062,Dub,dash,258,0.6.4-beta2,4634198,dyaml,Dub,runtime,False,~master,374.0
526,14049064,Dub,dash,258,0.6.4-beta2,4634198,derelict-gl3,Dub,runtime,False,~master,289.0
527,14049011,Dub,dash,258,0.6.5,4634202,x11,Dub,runtime,True,~master,592.0
528,14049012,Dub,dash,258,0.6.5,4634202,derelict-assimp3,Dub,runtime,False,~master,282.0
529,14049013,Dub,dash,258,0.6.5,4634202,derelict-fi,Dub,runtime,False,~master,287.0
530,14049015,Dub,dash,258,0.6.5,4634202,gl3n-shared,Dub,runtime,False,~master,
531,14049017,Dub,dash,258,0.6.5,4634202,dyaml,Dub,runtime,False,~master,374.0
532,14049019,Dub,dash,258,0.6.5,4634202,dlogg,Dub,runtime,False,>=0.1.3,349.0
